[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[03:00:54.810 --> 03:00:56.330]  and just gently make a little hole
[03:00:56.330 --> 03:00:58.090]  right in the center of that soil.
[03:00:58.090 --> 03:01:00.230]  And I go just a little bit deeper
[03:01:00.230 --> 03:01:01.990]  than the height of that Rapid Rooter.
[03:01:01.990 --> 03:01:04.070]  So if the Rapid Rooter is an inch tall,
[03:01:04.070 --> 03:01:05.910]  I go maybe an inch and 1 1⁄8
[03:01:05.910 --> 03:01:08.190]  or maybe an inch and a quarter deep.
[03:01:08.190 --> 03:01:11.590]  Then I get the Rapid Rooter out of the little tray
[03:01:11.590 --> 03:01:13.790]  and I set it gently inside of that hole.
[03:01:13.790 --> 03:01:18.230]  And I do my best to not disrupt any of those roots.
[03:01:18.230 --> 03:01:19.110]  If it's a seedling,
[03:01:19.110 --> 03:01:20.990]  you've probably only got one or two roots
[03:01:20.990 --> 03:01:22.710]  sticking out of that Rapid Rooter.
[03:01:22.710 --> 03:01:23.990]  You need to be very careful.
[03:01:23.990 --> 03:01:26.190]  Gently set that in the soil.
[03:01:26.190 --> 03:01:27.310]  Set it right inside there.
[03:01:27.330 --> 03:01:29.970]  Then backfill that hole really carefully
[03:01:29.970 --> 03:01:31.290]  over that Rapid Rooter.
[03:01:31.290 --> 03:01:32.850]  I like to go right over the top of it
[03:01:32.850 --> 03:01:34.770]  so you can never tell the Rapid Rooter was there
[03:01:34.770 --> 03:01:37.570]  and just a little plant is sticking up out of the soil.
[03:01:37.570 --> 03:01:39.890]  Be really careful if you're working with a seedling.
[03:01:39.890 --> 03:01:42.450]  That one taproot is all it's got to survive through
[03:01:42.450 --> 03:01:43.530]  at this point.
[03:01:43.530 --> 03:01:44.930]  If you're working with a clone,
[03:01:44.930 --> 03:01:47.650]  we still need to be very careful with these roots.
[03:01:47.650 --> 03:01:49.970]  By the way, wear rubber gloves when you're doing all this.
[03:01:49.970 --> 03:01:51.290]  I highly recommend rubber gloves
[03:01:51.290 --> 03:01:52.570]  whenever you're coming in contact,
[03:01:52.570 --> 03:01:53.410]  when you're putting your hands
[03:01:53.410 --> 03:01:54.850]  or your skin in contact with the dirt,
[03:01:54.850 --> 03:01:56.290]  with the roots, with the plants.
[03:01:56.310 --> 03:01:58.430]  Just try to wear rubber gloves if you can
[03:01:58.430 --> 03:01:59.530]  or latex gloves.
[03:01:59.530 --> 03:02:01.910]  Try to glove up whenever possible.
[03:02:01.910 --> 03:02:05.150]  I would still suggest watering that Rapid Rooter seedling
[03:02:05.150 --> 03:02:07.910]  with the spray bottle, just like I recommended before,
[03:02:07.910 --> 03:02:09.350]  until it gets nice and large,
[03:02:09.350 --> 03:02:11.790]  until you're confident that you're not going to drown it.
[03:02:11.790 --> 03:02:13.510]  Just water it with that spray bottle.
[03:02:13.510 --> 03:02:15.510]  Make sure you fully saturate the soil,
[03:02:15.510 --> 03:02:17.630]  but it's easier to not go overboard
[03:02:17.630 --> 03:02:19.390]  when you're spraying with a spray bottle
[03:02:19.390 --> 03:02:21.830]  because you can only spray so much at a time.
[03:02:21.830 --> 03:02:22.790]  If you're a new grower
[03:02:22.790 --> 03:02:24.990]  and you don't have a lot of experience watering plants
[03:02:24.990 --> 03:02:26.370]  and you're new at watering the clones,
[03:02:26.370 --> 03:02:29.090]  don't be afraid to water them with the spray bottle also.
[03:02:29.090 --> 03:02:31.130]  Just get in there and saturate that soil.
[03:02:31.130 --> 03:02:33.530]  Keep spraying until you feel like it's saturated
[03:02:33.530 --> 03:02:36.090]  and then wait until it's fairly dry to water it again.
[03:02:36.090 --> 03:02:38.050]  You'll know when it feels real light when you pick it up,
[03:02:38.050 --> 03:02:39.670]  you'll say, oh, that needs water.
[03:02:39.670 --> 03:02:42.450]  Then just soak it until it's mostly saturated again.
[03:02:42.450 --> 03:02:44.830]  Eventually you'll realize that you're spending too much time
[03:02:44.830 --> 03:02:46.830]  using that spray bottle to water the clones
[03:02:46.830 --> 03:02:49.210]  and you'll start using a more efficient method,
[03:02:49.210 --> 03:02:52.870]  but it's a great way to learn how to not overwater.
[03:02:52.890 --> 03:02:57.090]  So I basically fill my cup with soil, I moisten the soil,
[03:02:57.090 --> 03:02:58.690]  I make a little hole with my fingers
[03:02:58.690 --> 03:03:01.290]  and I set that Rapid Rooter right inside of that hole
[03:03:01.290 --> 03:03:03.710]  really gently, really careful not to damage
[03:03:03.710 --> 03:03:04.950]  any of those new roots.
[03:03:04.950 --> 03:03:08.790]  Then I carefully bury that Rapid Rooter with the moist soil.
[03:03:08.790 --> 03:03:12.050]  Then I put that cup underneath a T5 light.
[03:03:12.050 --> 03:03:14.670]  Again, I like to keep that light eight to 12 inches above it
[03:03:14.670 --> 03:03:15.730]  when they're brand new like this.
[03:03:15.730 --> 03:03:17.830]  I don't want to scorch them, I don't want to burn them.
[03:03:17.830 --> 03:03:19.730]  Then I like to keep the temperature
[03:03:19.730 --> 03:03:22.450]  somewhere between 75 and 85 degrees.
[03:03:22.450 --> 03:03:24.270]  And I try to keep the room fairly humid
[03:03:24.270 --> 03:03:27.610]  when I have new seedlings or young plants in the room.
[03:03:27.610 --> 03:03:30.390]  So that is really quickly how I put my Rapid Rooter
[03:03:30.390 --> 03:03:33.570]  seedlings and clones into cups of soil.
[03:03:33.570 --> 03:03:35.990]  Let's talk next about putting our clones
[03:03:35.990 --> 03:03:40.030]  from an Easy Cloner machine or a Botanicare Turbo Cloner
[03:03:40.030 --> 03:03:41.910]  into cups of soil.
[03:03:41.910 --> 03:03:44.310]  My method for potting these clones into soil
[03:03:44.310 --> 03:03:46.350]  starts the same as potting our seeds
[03:03:46.350 --> 03:03:48.210]  or potting our Rapid Rooters.
[03:03:48.210 --> 03:03:51.110]  I start by filling my cup or my desired container
[03:03:51.130 --> 03:03:54.290]  with Light Warrior or my desired soilless mix
[03:03:54.290 --> 03:03:57.050]  about a quarter inch away from the top.
[03:03:57.050 --> 03:03:59.610]  I then saturate that soil the same as I did
[03:03:59.610 --> 03:04:01.370]  with my other cloning method.
[03:04:01.370 --> 03:04:04.370]  I use about a quarter strength of my Vegetative Newt
[03:04:04.370 --> 03:04:06.690]  and I like to use plenty of microbes.
[03:04:06.690 --> 03:04:11.290]  Then I adjust the pH between 5.8 and 6.2.
[03:04:11.290 --> 03:04:12.530]  Now when we cut these clones,
[03:04:12.530 --> 03:04:16.050]  I said to leave about an inch underneath the neoprene collar
[03:04:16.050 --> 03:04:18.690]  into the water getting hit by that sprayer.
[03:04:18.710 --> 03:04:21.350]  That entire inch should have roots popping out of it.
[03:04:21.350 --> 03:04:23.750]  We should have a nice little mop of roots
[03:04:23.750 --> 03:04:25.630]  before we try to pot these.
[03:04:25.630 --> 03:04:27.510]  So I've got my cup of moistened soil,
[03:04:27.510 --> 03:04:29.310]  I've got a well-rooted clone.
[03:04:29.310 --> 03:04:31.670]  Now I usually grab the cup with my right hand,
[03:04:31.670 --> 03:04:33.550]  I use the pointer finger on my left hand
[03:04:33.550 --> 03:04:36.130]  and I just poke a hole about an inch and a half deep
[03:04:36.130 --> 03:04:37.430]  right into that soil.
[03:04:37.430 --> 03:04:39.270]  Now I may widen that hole up a little bit
[03:04:39.270 --> 03:04:42.270]  depending on the root mass coming off of that clone.
[03:04:42.270 --> 03:04:44.730]  If there are a lot of roots, I need more room.
[03:04:44.730 --> 03:04:48.550]  I don't wanna crowd or crush the roots into that soil.
[03:04:49.410 --> 03:04:51.090]  I like to lower the clone down into the soil
[03:04:51.090 --> 03:04:53.770]  and let those roots spread as far as they can get.
[03:04:53.770 --> 03:04:55.490]  So if you've got something hanging off,
[03:04:55.490 --> 03:04:57.570]  try not to squish them, try not to coil them.
[03:04:57.570 --> 03:04:59.970]  We want to encourage those roots to spread out
[03:04:59.970 --> 03:05:01.490]  as far as they can go.
[03:05:01.490 --> 03:05:02.930]  If you've got a lot of roots,
[03:05:02.930 --> 03:05:06.570]  maybe make a small cone of soil in the bottom of the cup,
[03:05:06.570 --> 03:05:09.170]  a little triangle, so that the roots can hit that triangle
[03:05:09.170 --> 03:05:11.970]  and spread out around that instead of getting into a ball.
[03:05:11.970 --> 03:05:13.290]  We want the roots spread out.
[03:05:13.290 --> 03:05:14.330]  That is really important.
[03:05:14.330 --> 03:05:16.370]  If we tangle them up, if we twist them,
[03:05:16.370 --> 03:05:17.690]  they'll just suffocate themselves
[03:05:17.710 --> 03:05:18.670]  and they will kill the plant
[03:05:18.670 --> 03:05:20.470]  and the clone will not survive at all.
[03:05:20.470 --> 03:05:22.630]  Now, if your roots have gotten excessively long,
[03:05:22.630 --> 03:05:24.470]  I recommend you trim some off.
[03:05:24.470 --> 03:05:27.550]  If they're more than six or seven inches long,
[03:05:27.550 --> 03:05:29.810]  just go ahead and trim the bottoms of those roots off.
[03:05:29.810 --> 03:05:31.430]  Your plants will thank you for it.
[03:05:31.430 --> 03:05:33.710]  They won't have so much root mass twisted up
[03:05:33.710 --> 03:05:36.190]  in the bottom of that cup trying to figure out what to do.
[03:05:36.190 --> 03:05:39.150]  They'll just have a nice thick root mass started
[03:05:39.150 --> 03:05:41.070]  and it works a little bit like topping your plants.
[03:05:41.070 --> 03:05:42.510]  You've just created more sections
[03:05:42.510 --> 03:05:44.750]  for that root zone to branch out from
[03:05:44.750 --> 03:05:46.510]  so your plants will appreciate it.
[03:05:46.530 --> 03:05:48.570]  So you pop that clone up out of the Easy Cloner.
[03:05:48.570 --> 03:05:49.810]  You've got the neoprene disc.
[03:05:49.810 --> 03:05:51.110]  You take the neoprene disc off.
[03:05:51.110 --> 03:05:52.450]  You put that back in the hole
[03:05:52.450 --> 03:05:54.130]  so the water doesn't go spraying anywhere.
[03:05:54.130 --> 03:05:55.770]  You've probably got the cloner turned on
[03:05:55.770 --> 03:05:57.310]  while you're potting the clones.
[03:05:57.310 --> 03:05:59.050]  Then you take that clone
[03:05:59.050 --> 03:06:00.790]  and you just set it right inside that hole
[03:06:00.790 --> 03:06:02.330]  that you've created in the soil.
[03:06:02.330 --> 03:06:03.610]  But as you lower it down into there,
[03:06:03.610 --> 03:06:05.210]  try to spread the roots out.
[03:06:05.210 --> 03:06:06.450]  If they're just short and stubby,
[03:06:06.450 --> 03:06:07.930]  they're gonna go the direction they wanna go.
[03:06:07.930 --> 03:06:08.850]  If they're getting long enough
[03:06:08.850 --> 03:06:10.970]  to where you can stretch them or move them
[03:06:10.970 --> 03:06:12.850]  and encourage them which direction to go,
[03:06:12.850 --> 03:06:14.890]  try to make them spread out like an umbrella.
[03:06:14.910 --> 03:06:17.150]  We wanna get them nice and far.
[03:06:17.150 --> 03:06:18.590]  If they're really long,
[03:06:18.590 --> 03:06:20.990]  you can put soil in the cup,
[03:06:20.990 --> 03:06:23.070]  lower some of the roots down into the cup,
[03:06:23.070 --> 03:06:25.390]  then sprinkle more soil on top of that,
[03:06:25.390 --> 03:06:27.350]  then lower more roots down into the cup
[03:06:27.350 --> 03:06:29.710]  and then sprinkle more soil on top of that.
[03:06:29.710 --> 03:06:31.830]  Then no matter how much soil you use,
[03:06:31.830 --> 03:06:33.310]  no matter how long the roots are,
[03:06:33.310 --> 03:06:36.390]  we need to bury that clone deep enough into this cup
[03:06:36.390 --> 03:06:38.670]  to give it some support to stand straight up.
[03:06:38.670 --> 03:06:40.510]  We need to get the soil tight enough around it
[03:06:40.510 --> 03:06:41.990]  and get it deep enough in there
[03:06:41.990 --> 03:06:44.570]  to get the clone to support itself and stand straight up.
[03:06:45.230 --> 03:06:46.070]  But at the same time,
[03:06:46.070 --> 03:06:48.030]  we need to not bury it so deep
[03:06:48.030 --> 03:06:51.110]  that we cause root rot on that short stem that is there.
[03:06:51.110 --> 03:06:54.710]  So we put one inch of it underneath the neoprene disc
[03:06:54.710 --> 03:06:55.830]  getting sprayed by the water.
[03:06:55.830 --> 03:06:57.930]  So we've got roots about one inch,
[03:06:57.930 --> 03:07:00.670]  then that neoprene disc is about a quarter of an inch deep.
[03:07:00.670 --> 03:07:02.630]  So I would say probably plant it
[03:07:02.630 --> 03:07:04.190]  somewhere between one and a quarter
[03:07:04.190 --> 03:07:06.990]  and one and a half inches deep into your medium.
[03:07:06.990 --> 03:07:08.390]  Now we've already moistened the soil
[03:07:08.390 --> 03:07:10.030]  so the nutrients are in there.
[03:07:10.030 --> 03:07:12.990]  The next thing to do is to move our potted clones
[03:07:12.990 --> 03:07:14.570]  underneath a T5 light.
[03:07:14.570 --> 03:07:16.530]  Again, for freshly potted plants,
[03:07:16.530 --> 03:07:19.890]  I like to keep that T5 about eight to 12 inches away.
[03:07:19.890 --> 03:07:22.850]  I will lower that light as the plants get stronger.
[03:07:22.850 --> 03:07:24.930]  I just don't want to move them right under there right away
[03:07:24.930 --> 03:07:26.370]  and scorch them and burn them
[03:07:26.370 --> 03:07:28.770]  and give them the opportunity to stress out.
[03:07:28.770 --> 03:07:30.050]  For these new baby clones,
[03:07:30.050 --> 03:07:33.850]  I like to keep the temperature between 75 and 85 degrees
[03:07:33.850 --> 03:07:35.570]  and I do like high humidity.
[03:07:35.570 --> 03:07:37.770]  It depends on how much airflow I've got in the room.
[03:07:37.770 --> 03:07:38.890]  It depends on my environment.
[03:07:38.890 --> 03:07:40.330]  It depends on the situation.
[03:07:40.330 --> 03:07:41.650]  If I've got plenty of airflow,
[03:07:41.650 --> 03:07:43.190]  if I can have air exchange,
[03:07:43.190 --> 03:07:44.870]  I will put higher humidity in the room.
[03:07:44.870 --> 03:07:46.510]  If I feel like there's not a lot of airflow
[03:07:46.510 --> 03:07:47.870]  and it will create problems,
[03:07:47.870 --> 03:07:50.830]  I will reduce the humidity accordingly.
[03:07:50.830 --> 03:07:52.190]  I know I keep stressing it,
[03:07:52.190 --> 03:07:53.990]  but the most important thing to think about
[03:07:53.990 --> 03:07:55.830]  when you are potting these clones
[03:07:55.830 --> 03:07:57.990]  from the EZCloner, from the TurboCloner,
[03:07:57.990 --> 03:08:01.470]  is to not let those dangly roots wrap up on themselves.
[03:08:01.470 --> 03:08:02.350]  Don't let them bind.
[03:08:02.350 --> 03:08:03.670]  Don't let them smother themselves.
